Trace,2,3,4,8,16,OPT
cassandra_result,0.7811592192905917,1.448742985872416,1.4776053946465941,1.0604123950926465,-0.5573818421713421,3.520464197493852
drupal_result,2.198915981283965,2.2650324043128216,2.3638437618065025,2.2802900403964075,1.7989479496643241,3.5681071812607157
finagle-chirper_result,0.4681587110815173,0.8388689480437179,0.8307482418671096,0.40116288512448595,-1.2315050916827626,1.6582482012635904
finagle-http_result,0.5093378607809904,0.7398571512206592,0.7438820912124569,0.6180112405596888,-0.6161817223815843,1.8068321526842765
kafka_result,1.0941526263627381,1.7411298315163513,1.7657086223984153,1.207532210109025,-1.6943508424182272,4.173637264618436
mediawiki_result,1.0399346888530783,1.5319054356142312,1.570801472065382,1.1031941767076807,0.2765465448778944,3.352752856294108
tomcat_result,3.493349040396601,4.1373386344671745,4.13439356010405,4.676287242919537,3.775094487802474,8.961861286997484
verilator_result,64.12698832109074,64.87244358716906,64.95171220208213,64.96162077894625,64.9692173545421,65.04716482587328
wordpress_result,1.7904264157434497,1.8445930366612784,1.9657359523626583,1.9953811975947138,1.895465741442223,2.8521653838693206
