Trace,Perfect-BTB,Perfect-BP,Perfect-I-Cache
cassandra_result,45.47253760546962,8.091969878140672,15.584576228620271
drupal_result,27.904400011624855,10.59570170594902,11.263768200180186
finagle-chirper_result,32.97940588913612,19.89491806207468,12.352406165240128
finagle-http_result,27.182615186464496,17.003907850828412,9.795240325507876
kafka_result,47.33676907829534,7.833894945490587,17.399008919722508
mediawiki_result,23.264531516475238,26.394593878362254,13.53282868219373
tomcat_result,52.061061208462164,15.529867962499374,16.625926471310063
verilator_result,302.3509750039635,0.01717486656449707,107.977395233314
wordpress_result,29.17494720584413,12.515417357474073,11.509308972993548
