Trace,Confluence-LRU,Shotgun-LRU,OPT,Confluence-OPT,Shotgun-OPT,Perfect-BTB
cassandra_result,0.6301001188231631,-4.5595109133640355,3.520464197493852,3.875434341768407,0.8684961185682714,45.47253760546962
drupal_result,0.6015867941526973,-7.747609637013574,3.5681071812607157,3.8957830800081372,-1.2177046702897576,27.904400011624855
finagle-chirper_result,0.27529193938704943,-8.493852625424307,1.6582482012635904,1.8019847005895577,-2.5369086095726834,32.97940588913612
finagle-http_result,0.1335548270007748,-8.206120836016618,1.8068321526842765,1.9414846905918979,-2.0234471049704315,27.182615186464496
kafka_result,0.7623389494549002,-5.843805748265602,4.173637264618436,4.626759167492562,1.0600594648166584,47.33676907829534
mediawiki_result,0.7475732720115237,-4.885940578824319,3.352752856294108,3.857119043242974,0.21713391777121321,23.264531516475238
tomcat_result,1.6615127865311792,-6.965100868796943,8.961861286997484,9.875325185294262,2.47337161930004,52.061061208462164
verilator_result,7.227315964699048,7.961871796226819,65.04716482587328,76.55861914072824,24.74039528615971,302.3509750039635
wordpress_result,0.5116549732643845,-4.324911887743342,2.8521653838693206,3.1584995846005777,-0.1650617975266436,29.17494720584413
