Trace,SRRIP,GHRP,Hawkeye,Thermometer,Thermometer-7979-entry,OPT
cassandra_result,1.3455975387587764,-0.580659726050415,0.012075202259635353,3.7994886414347464,4.689903555884569,8.742446435977802
drupal_result,1.4792222289688457,-0.02101831395755419,-0.038300038767114415,5.9173559895188665,5.625434962330505,9.257399614197167
finagle-chirper_result,0.28713777957130354,0.004345869096215337,-0.4327243942945036,1.3366651663071007,0.8313026742615911,2.936876251377481
finagle-http_result,0.2724893981773948,-0.24686456735540763,-0.2284579987368102,1.320220156997197,1.2819633673193178,3.286113868086261
kafka_result,1.6265795967199301,-0.6759552354128768,-2.7227636399890276,4.226215697515022,4.788514742902721,10.522668926497346
mediawiki_result,0.13737144930197762,-0.14356533107402883,-0.37207532645075214,2.508964537814766,2.3364206884499596,5.114155453159889
tomcat_result,3.1067256480927425,1.6448755799240824,0.9200317793493069,6.360185575706445,4.893627455788452,12.974802114699912
verilator_result,4.456232997279566,3.0536085773723807,2.8529364698351762,51.4935189630341,50.98303728596576,51.55752920467275
wordpress_result,0.8137706653382641,-0.08717581493819936,-0.06849528316572683,4.344780348080574,4.154472430648522,6.68451695258258
